7,5.273917,nxjqo,YIRMIRE,_uLr
9,4.185152,licjf,QKKVNXU,^hdQ
5,4.935646,xmzkw,SQOIWYF,RWo>
9,5.017722,ugfrt,EOMQINU,\OXK
9,4.247390,lpsto,SAODQSZ,\lNk
8,4.789683,xtnpd,BLTQTMP,`hDP
8,4.339220,juiok,COWSWQY,E=qU
8,5.990505,qqsgk,HVIHBAA,JkhX
9,4.448676,loddk,TDJIZYN,`v>R
6,5.222559,zryit,YJRIFXI,J<jA
6,5.040964,ktvus,UIQIOJF,DdXF
9,5.643557,yekij,KSVUSOK,H2DD
9,5.533725,ufpct,AJXKIXD,mga^
8,4.934580,wcqqx,FBBFHBA,5wgJ
7,4.189087,ujxfr,WKVUUHE,eY\7
7,4.597277,kyhsf,IULEAFG,2xG0
8,4.802613,wtesp,LWEQFMN,66T[
9,5.764484,elein,KOPMFPV,tF24
7,4.928416,hdmxk,YNWXZQN,hx@u
8,5.219472,jwdxb,UUSGKMN,:d>9
7,4.537117,diwah,OQAKQZQ,b6j;
9,4.202753,fdimn,WZGSPLO,UV@s
7,4.349700,ehiox,HHFRVQA,gtes
9,4.385173,slyka,JATAXGP,1brE
5,4.247675,ukdnf,TPRRUMB,6@`q
6,4.643052,wrhwo,QNTCLGH,=RYN
9,4.900113,hgsba,ECPLPCC,?@OC
9,4.015432,dmfha,OPLQIZK,5h8m
6,5.070721,imitd,KXIKSXJ,h8<B
8,4.784358,abhsl,IEVQVWC,ZV>x
8,5.828120,kydwr,BGXDCJP,Ti>?
8,4.481323,pkzhh,VLXCBXD,x]Xv
7,5.479201,doqis,CYSPQZV,@JjS
6,5.285042,tlpvo,OYNYAPG,kDXR
5,4.108875,saghr,FFNXNJY,ZTg=
8,5.159357,iznic,COZWKNW,lUUb
7,5.937877,lwfkj,QIPUUJV,6I?q
6,5.163919,nryjd,OHBVGHM,r`x@
9,5.510789,yqjtm,UQINNTQ,fRGm
8,5.484286,ddnal,WNMSXSA,q:`D
5,5.296036,acnnp,JFERMRN,T4Fg
9,5.775495,jjpdj,HDEAVKN,bF_Z
9,4.341875,xclqq,EDQAVDW,9:H\
5,5.974526,wwxyr,HLSRDGQ,`3N=
6,4.421841,zzczu,FVTVFIO,<XVq
5,4.969283,ervvu,DNEGHBC,C`eY
7,4.231503,ezrzg,BPFHZAN,CI`<
7,4.300416,gqfmz,JQTLRSP,EoJ6
6,4.885481,jobsp,EFUJLXN,@W=d
5,5.455172,diyob,QFSPVCO,>[tQ
6,4.695735,zkmkw,LYIQDCH,fWQJ
6,5.901427,zdnob,QCVDEQJ,xvYL
6,5.501803,xcani,EWQMOXK,;DQp
8,5.220091,orlux,EDVYWHC,>PgF
6,5.393460,usfgi,ESTCKRP,`HDV
8,4.068053,ufbub,IYRRFFM,L4`P
5,5.539198,idfnn,ZCPHKFL,w5dP
5,5.247345,dwlud,SGAUNGF,iNp[
5,5.710102,ifopr,WCJZSDX,[vy@
6,4.847963,tjypw,EUXVEGY,s<Dr
9,5.876912,qhipb,OMPUFPX,`H>T
6,5.134778,hufcz,MACCGWI,\v1p
9,5.024015,eqkbw,BAAMICO,PEh7
5,5.159147,joomw,KUCZNVD,49aD
9,4.163283,sargk,WUAHEYV,r9Mt
7,4.810195,qpopd,JSLKOEL,OH5w
7,4.240402,vaace,AZUIMYD,hyo@
8,5.732653,xblhp,PUUNKTT,vLAZ
5,4.834102,nuuvj,VAHMVVU,ytC;
8,5.881767,ywhmg,CHQVDCQ,Eo@]
7,4.180524,wneik,ZFGTANT,yscr
8,5.950080,ahnvk,PLPFAOT,57^j
5,5.580249,fczzd,MUSZLOB,jt0?
6,4.770755,kxlrx,BLVOTZO,fP4C
7,5.694059,xzlzk,BCSQMNC,^^[=
7,4.114593,yeupy,VDKBTWH,;Y`d
6,4.636070,eylwk,BYUBXRU,b6iB
6,5.819276,pmjrh,FAWDIBZ,K?4e
5,5.547206,sbhta,APZSORB,eUEE
5,4.786335,ecvjm,WJQDJHG,e1I^
5,5.066697,fjjza,CBPNSOP,C[iq
7,4.189696,jpyny,FVUEFYY,MkG>
5,5.699701,egbsy,PJOMFBR,_bjA
5,4.571085,svbwc,ZWTDFVI,QeTF
9,5.617437,jfcym,DRZQZKP,6RDM
6,5.374755,jyjof,EYWIMQD,tZb5
7,5.589489,itxys,JQZNCIP,KE;6
9,5.360674,jhrtv,KWWOJBQ,K]e7
7,5.319653,oacce,NRXIHCS,PGsg
8,4.299927,dcttn,UJVFSCR,<6s`
5,5.791802,nmxwv,BQXORQU,2xAU
8,5.041703,dzjlr,LCNCYOY,JK2y
7,4.309835,xpenh,VIVTHFI,[8SC
6,5.365484,qaquy,ETWIFTH,GX3s
6,4.302299,oqbhx,IQSVZZS,TJX=
5,5.917550,zfqjn,MTAEQTM,fL:;
9,5.780172,kjuhl,TZNLUIY,4J9e
9,5.119343,touzg,QMEAOGR,2t]@
9,5.237612,hydtu,OTJYYST,QunQ
8,4.765534,dyvdp,BXFTATU,TJp3
8,4.192991,hoahp,SDIFNXR,oe8T
8,4.694640,dfoyh,HSXHNTD,:D?T
8,4.906617,upqze,QSJRKMZ,[IWy
9,4.965570,oioyv,JDXNWBZ,3;H[
8,5.828946,prgib,SITJPAZ,5?XI
5,4.286069,esfsq,GRXEKXC,bXW`
6,5.396885,gfqqw,SPDJXZA,Os0@
5,5.521072,qpkuz,JZHWSUT,iR^5
7,4.312446,aibjh,AMMEGWB,ScFN
6,5.782571,nkbld,XGUZGCS,bvX\
6,4.163469,izyog,WQZLIFX,VK1?
5,5.676061,anjzt,LTANVIA,Wh0s
5,4.461088,dxlrf,ROHMXMS,^0mG
8,4.218221,ihdvf,NXOFBXM,elYa
9,5.817719,ojacj,PWXBEUR,3vyR
9,5.980892,zwwgy,VTLZEIV,?Z:0
5,5.845158,pzosd,IKKMLWL,=ajM
9,5.543776,oytnf,EIEEPEH,X[\A
6,5.454418,favsn,TFIQNBV,[clI
8,5.998066,znfdc,MKKHSHX,O;w<
5,4.767025,rmwjc,XFBOBWR,<Irk
9,5.386035,tnsdg,ACJPEIY,<3Za
7,5.779442,qssfv,OYXKEGL,h>^l
8,4.506335,ihqzn,AZGDMZQ,^EjH
6,5.965789,jucvy,JIMLIVQ,UW]m
6,5.103495,hevks,UDVJLRG,krbo
9,5.022749,ehlrq,GJHMJQT,nuyI
8,5.215925,nopya,GETJFQI,pWR=
5,4.853418,ayroj,HJHGIAR,`]>=
6,4.504692,ysdhz,TPFQHWH,=\I\
6,5.600949,pxxvg,XNIOVAB,U2e`
8,5.958634,zazsi,WZZWEIL,j=jK
5,4.158998,qkzef,BHIDDQM,1Kxq
6,4.134863,tiwro,GCKDLDA,77tD
5,5.307004,fhzik,PUJHJGQ,?1oO
6,4.102434,hvcni,FNMBAQA,mbgW
7,5.046396,gdfpm,LIRNJVG,0RwT
5,4.466394,kjclj,SNAQZRZ,22rU
9,4.290442,nxjci,EKLLNPE,wkQk
5,4.866638,yczqd,SPXSTBK,a<;e
6,4.021823,zcfkr,WRXYGCM,A<nn
8,5.302182,yitte,UDNKMGE,ZPtA
8,4.046033,kjyks,BYXDRFW,6ouQ
8,5.646695,zbalq,JPYRXMJ,[j[Q
5,5.335345,yimez,RAMYJRX,FY2Y
7,4.034744,gurxt,FIUDFSP,DNqH
7,5.089249,zzlyk,EVHXXGE,dF>C
6,5.629019,ovorb,IIVCFCZ,jKZE
7,5.248139,aytxw,ZDONDVA,75D3
8,5.218373,xkwzr,AAAECTH,7OJN
9,5.299235,iysvc,PWDAUSE,G=lW
6,4.058389,stjwx,FFKALTV,ky>i
9,5.189369,audcq,VGLOWDG,hI]g
7,5.615639,walxo,GUFHOTI,lePC
6,5.190487,oeicb,NLJKOAH,KEVG
5,5.320996,hqdrh,WZXSFPQ,TiXO
6,5.211105,ytijj,JQZIAAE,RSxP
9,5.166202,yddqj,UIJZDUH,>QPU
8,5.889618,wwlex,NKVWIZZ,h6^7
8,5.927597,nzxoe,TYIOAVS,VcKi
9,5.985824,qflpq,LQGLUZD,\:R9
7,4.141074,aatpd,OHTGAXD,LsYx
8,4.772119,puhap,GFXWKCA,>63e
6,5.417604,ebbmd,YPUOAYS,CiW<
9,4.079105,suboe,DRBHUQB,lF@G
6,5.619554,cydsa,BMEOBOF,uANp
8,5.816659,lqjvk,AWMUCQD,K:m]
7,5.539482,qyfhc,WMHFOOG,9IiV
9,5.795262,iswdw,MIIGJZU,0W\P
7,5.000493,snezd,UFCTCJQ,PwHn
7,5.836989,werep,QYEHSYI,E>iI
7,5.658118,rwbmb,MEPFPZE,ls4q
5,5.388476,jzest,EAKWVHN,841K
6,5.268841,nrbui,CYGXJXY,;vM7
5,4.315600,vbdrz,NGXNRWC,JkFc
7,5.196391,mellp,KMCTLTU,NNQh
6,5.778600,xprmi,PPOAJYI,kNnV
7,5.344748,jjfev,AYZQTLZ,@@le
8,4.112785,bmndx,LLMXZLW,\4<K
5,5.309502,jaebv,QALAQXX,1N7x
7,5.096900,ppvoo,IMTGUCI,o`xX
5,4.004447,wsrwk,QUBQFFT,n\4I
8,5.949868,vzsdt,WLTMVXE,`?d1
8,5.009229,llkbt,PVLOFYA,tI1b
5,5.572218,tlofi,LJKGHEX,8Eod
5,5.042271,vqrjv,PKAKJYI,\o;r
8,4.597806,fknlu,TLOJYSE,Zev5
6,5.611083,ohrys,QIXLDPK,lUKs
7,5.125722,pvhat,BEZOAWN,e^<K
6,4.652835,bummz,DZHAYFL,a\d@
8,4.103697,babra,YHRKDCX,Hc_j
5,5.939349,mramp,FZIBGKX,Fk=a
8,4.035640,jntwr,VTLBMST,M>nl
6,4.220072,nslpa,VOKKOVQ,iGl>
6,4.073046,iaijm,AEUGQCB,Qw7:
7,5.258263,dxfnl,CDAJJNQ,REJo
7,5.784406,rizaa,BBTSWBB,EP:^
5,5.070013,cwnoi,AEOVVDB,BYsa
6,4.807705,cygww,HZPNZPG,`kMD
9,4.734269,ambyj,HZLELKB,^jAM
9,4.454541,mkmcj,BIWUPWC,H@@\
8,5.955683,nwmrh,YUFMVKY,^_hn
6,5.411275,hlsdb,OFDMXJJ,TT]`
6,4.113716,iltui,EVCFFIG,7[9U
5,5.166040,hcauc,LDAKKLD,2u[]
8,5.049360,xnecs,MKUGEND,rQef
9,4.553437,mukye,XDCSUTM,To1f
7,4.232388,miosm,BXMWFPN,hc9F
5,4.544361,xgpsb,LEVEGVB,8I9n
9,5.417352,rzmqe,BFVGPVJ,FW7b
5,5.211366,fvnlb,IODSATU,qsom
7,4.010045,oixux,UDCPVWE,QYvc
5,5.640181,jejde,CXGPTTU,Mn=^
7,5.238115,okeef,AKSDOTT,HOf_
5,4.085878,fgmxb,GRYQUSU,eFbo
6,5.154902,ibcnp,VJHCJKL,;d5h
7,5.429148,iguyd,OUEWZJL,0Mv4
9,4.852780,kqlmz,XZOPSSG,L:]x
6,5.044926,wxwtw,HEIBQVI,OCn^
7,4.689900,evptn,ICCKPKN,Mi>;
7,4.400491,ogspy,PZRWXYU,>hWd
7,4.581027,wzgiq,TXZCJGE,=Sjl
9,4.332832,boban,BUMDLAD,ER88
8,5.295134,rgutp,DZLAJZO,SvDJ
5,4.722520,aycfj,EIBCLZK,`vb^
8,4.577524,fmtfx,SUSUYQZ,`f_j
7,5.356203,wgkat,LLBFDES,?eJ2
5,5.247822,alxvj,NWYGVQE,xedV
5,5.738513,dcjig,NCTXIAO,?PEJ
6,5.629978,yvigr,BKZQWSF,hCNf
6,5.842731,dkjat,LQIOPTL,l[ub
7,4.455714,llbbh,THORPEZ,q_Q@
8,5.746433,capqs,IDUBMEC,B0S<
7,5.975917,laker,OFYYRPI,;]XP
7,4.395575,umyxz,DZPVMHM,O9Kq
8,4.850993,khfky,USVNEIW,yvTW
6,4.529036,mbzjq,IWZFNUH,oNZR
5,5.440501,ukhjr,PFAUOJW,sbc^
9,5.413762,jfoos,LXORLOK,_mhi
5,4.285074,aanuq,ZQPZQQI,ogDD
7,5.038264,fnwya,NKAYHJS,0Od:
6,5.248986,lyckq,SSWTISK,Ow3W
7,4.749983,ckccr,LXNWRXE,j>5l
8,4.524436,ynrrx,LBQKBGK,WFno
5,5.005204,smaqd,AVHKANF,;7>w
9,4.803674,ciinl,QXOCTVR,d5_0
8,4.447220,kaqvc,GAARURY,__p]
8,5.749561,nhjqc,GHKTNVY,dgy<
7,4.870417,uchoy,AMMWWJE,k]N4
5,4.346415,iwbbl,WBJDEYG,6Dj7
7,5.617982,uwxqs,IWJHKLW,g=EJ
5,4.934789,aaqfe,QLQKYKT,grat
9,4.278714,ostwf,HSGAPKZ,j6yL
7,4.701054,efwof,IHMOZUM,w\XH
7,5.515837,ldtos,FNOROCL,u<N5
9,4.882856,belrd,HDORMTA,kpY1
6,4.816264,yhosx,SDTBXKY,2rn?
6,4.833750,olyfx,THWYMPS,Z@R^
6,4.557921,snutk,HTEVYLC,83qh
8,5.480045,cohcc,YWOOAOY,:Ua2
9,4.668946,fwbcu,OFEPUOW,]HJ:
5,5.423253,ordft,TDVAPUD,\eqV
9,4.766262,clzsf,POMIACC,DYom
6,5.349291,pdmrs,IUFKVTQ,LYE1
9,5.466553,jbzrd,DTWWRTW,L>F6
5,5.829905,dwzpu,SHMOMGD,`wao
9,4.348972,dbibu,CYCMYXO,rrMJ
6,4.538466,mcvcq,DGOUPOC,7KNf
7,4.256871,qsdcs,CTNEIHZ,]Q3x
6,5.443843,sghmv,VPYOVKJ,9xQN
7,5.166643,cylgg,SHZNINN,yGGC
6,4.784290,glrvi,BGDEJGJ,[01B
7,4.606911,kyoaj,DPKLLVH,3PTP
6,5.492223,ahfeq,LNYUWQN,waOW
9,4.022215,esjpd,EWJIOHJ,f]^p
9,4.715436,lchhy,XULAGMD,@ypo
7,4.759573,sfmcv,WOMFGMT,oqax
9,4.388195,wzjyh,YCMPYXX,?kZD
7,4.241338,kkmpq,AKIXKGC,Drhy
6,5.699824,rhvgh,VGIOKYK,l@:8
5,4.910615,ymvwy,DAGICAN,JCnC
5,4.624582,iilxs,MHFWEDY,Y23>
9,4.869008,tcsdf,USVNOGN,CwAU
9,4.250875,rxvpd,YOWEDMG,xfi>
7,4.396482,eelss,TFMKDTA,MZN@
5,4.316820,orctu,QBJYKTM,DV\W
8,5.671394,hxyta,RWVDYJF,[tvI
7,5.572425,ywcyh,XKJVCXN,;d1[
7,4.088170,fxjkx,SPBUOIP,olNk
7,4.355824,gteew,BRNHCAJ,rcH7
9,5.363252,tjjqz,RFGCTPL,:8rw
5,4.079329,wvrga,UPSBZTX,_b3:
5,5.893332,kmpmf,EZUEFPI,tUj]
5,5.583197,viazk,TWRJFIO,dLZo
7,4.840975,jhdqo,SAYEGCX,FMfR
5,5.980456,jzjtg,TJUNLZV,N;nV
9,4.013183,qdtwk,XUAZCPZ,>ZZG
5,4.723984,zedor,FMMQQKT,?f\;
5,5.794583,gvjfz,AHVAHAW,b?2j
9,5.253389,xaips,UKGWIPZ,aK@`
6,4.561641,giqgp,REGQHAG,mQta
7,5.766937,fajdi,YDDTZHW,[m2E
7,4.598989,ecexl,GFOFOZV,Ep1@
8,5.659527,arlvs,USPKYDI,^iXL
9,4.822928,kokpc,MKVUHVI,cGMN
5,4.281483,wkjgl,MOJYZOG,WrDG
6,5.997016,vctsm,OADLCFE,XOXe
8,5.825798,uwnux,DAUDVEV,ss`S
8,4.062539,duprw,UVUVNBD,EGxx
5,5.772875,jswmn,CKIDIVX,hwII
9,5.881490,dplac,METKIZB,oH]w
7,4.601652,hjrlt,OKNPDYH,<kdy
8,5.712040,rjwdr,YFBKAGJ,G4:l
5,5.728821,qnagq,APKDOPH,i@hW
5,5.150976,ptlat,TJELEGO,7G=H
9,5.908901,uwdym,SHDBZVP,kVB^
7,5.602020,uwgfc,OWTLZNS,M>[T
7,5.365399,prhss,CHEOPEB,4vaH
8,4.963035,pcwcb,MVUWMRG,Kjm<
9,4.318125,ajvpy,CSSARTG,P8<8
5,5.279596,cjiax,ZGNHFLJ,sFP8
7,4.727559,wvlxo,GFGSQYG,2g`n
8,5.834653,oiexp,QHMEBHH,LUPQ
9,5.584025,pkahc,YNGBHUD,G6A3
7,4.179342,vprzq,AIKFOTK,:tHP
8,5.389162,jfgmo,APNJETR,ctRd
6,5.587773,eajjr,EVZNTKE,YcG[
6,4.691167,aznlf,ICQZIUP,2xKy
6,5.840193,wfkjz,WPSRBSA,ejyF
8,4.665843,zhxar,SPZQIRC,?SPI
9,4.679482,bpbus,VUTPWMU,yeEj
5,4.703595,weupo,NRHCZMC,jSwl
6,4.815874,jehza,TTFIXJV,CVG7
9,4.223386,amxco,MGYBCML,>hyy
7,5.763207,rqyzn,HXFNYSK,h]cX
8,5.252565,agnbi,COYAFVV,R0IN
5,4.429265,glgtl,AGCVFQV,<p?;
5,4.677563,jkjjp,EGOTUKH,OHdS
9,4.637393,dujbz,BWTTXCP,\<OK
9,4.187396,zeesa,RBXJXAX,oUeR
6,5.414595,scnlb,QCLCBEB,t`MJ
9,4.463302,pcebz,GAGMUXU,RM1^
7,4.609123,sfmwi,SXCYFBZ,8p?u
7,4.136943,zwlnq,IIEZHIB,URja
6,4.419214,oytod,UPRPUKK,oh<n
5,4.120891,uhdto,LWYOFTM,xivC
7,5.768235,mrjbm,VLLHSXH,xC`k
6,4.414029,jgfzn,YNJKABK,eQ=@
9,5.481290,ybafv,XOOOHLA,dliu
8,5.420991,tjifj,JPAWTDM,^GA=
5,5.814004,gzbxg,MXUJIPE,=8oE
5,5.189330,yhbwa,EKJHZSP,R6Z1
6,5.023875,exsnf,JTMUJBM,S7K0
8,5.874045,qjhxl,BPZBFPZ,vk`^
8,5.572889,gbqcm,RQWVLGS,c3P^
5,5.892127,tlqvr,HUVASRK,ug:e
5,5.932593,dtwyh,DSQAYLW,9>J\
6,5.782385,nvyqn,RAJROUU,IM@;
9,5.182406,ospqq,APGFZMG,n]dT
7,5.100060,tsymi,TJXSZJS,\s0E
8,5.140046,qhgvi,UDKWFMP,_YSw
7,4.907048,qdpjc,ADAANPS,CgoN
8,5.880014,sgtql,HIKORGI,?>_3
8,5.115003,bmrdz,HXPMWNP,uwG2
6,5.266994,hgtyx,BGJZUML,o=Qe
6,5.921124,kqowp,BNWIKZG,Yv@D
5,4.183291,ppxql,JBWYBBT,Bo^r
6,4.021251,rzzzk,YIFJYTP,L\nm
9,4.279610,ueovh,ROHFAVR,=6Lc
5,4.204835,fxhow,CGIMMUP,`R]D
9,5.909991,lalqc,GHIUAPH,dH3X
8,4.496515,mtlbf,HSJYPDJ,?SYT
8,5.984736,krygr,PNVLUHY,ej7i
7,4.956826,spkqg,QCZHNDQ,]3IS
6,5.408471,skwgh,FEEZYRY,ifu5
7,4.401863,zguiu,ZZXOIBL,S9NU
5,5.962317,ogjog,DOFPEQV,K8\x
8,5.698893,vzvmi,WZTSXCT,B:Oh
6,4.461537,rvoib,HDAZFWZ,g2EC
7,5.056916,zferd,INFAQTH,lvHb
6,5.656893,zyhyf,EYJYXKG,0Y]J
6,4.493143,wswwk,RFMCJFW,xJx<
6,4.767547,ebnea,ZMKKXYN,:`a>
5,4.546604,dwghh,LGASCAV,lxpI
7,5.452619,swidv,ISLCCZS,nGrR
5,4.084249,quaiz,AFFGDZS,uKNA
8,5.394304,vrzxt,YRPDIVS,2Enl
6,4.452119,kctsf,UKINAVK,id]b
5,4.971928,nhnqr,IKBWZLT,XCpa
5,4.024562,bzopz,LBMEEBV,nbTW
8,4.852558,zrwxs,HREEROT,Foj\
7,5.147902,yjien,JBRZGGF,I0T:
5,4.866023,jyxop,LJMCEYJ,ALBu
6,4.561879,sgzrm,IZNQXPV,>E0;
7,5.451455,yavae,WLEUENZ,FVso
7,4.207502,vyily,YJOXDBM,boZ2
6,5.001580,ipzev,MDJSKWU,_TLN
7,5.701523,mqgjv,HXMKLYO,\<WI
8,4.590808,ssjme,HGKDZYL,iP;N
7,4.730206,hslsf,JGMTLRH,gIWj
5,5.299100,fcqjd,QUXAXVV,hJes
7,5.500699,ucenp,YXCHYYF,bld0
7,4.209764,mjmoi,JJHOYQK,ok[?
5,5.354917,xxhhw,HMCNYBC,PKqJ
6,5.203432,kpdyo,VKHIZGJ,XLdC
8,4.624217,wzjky,MOOBCQH,VbkC
6,5.492711,anujm,AUSEEHR,UVCn
9,5.825841,ighlk,XTKAQPC,=XqE
6,5.688972,zzwgd,GXQMQMG,3T@H
8,5.977949,qdjqv,BUATKZW,rR1`
7,5.246349,scrgu,FMGEZWO,r41e
9,5.812276,kbqfl,PDZNALS,5lL8
9,4.189384,bzyhy,XVYLQHS,LhQd
8,5.260479,ldhzf,UTGAPCN,?Hh6
8,5.255936,fjmqb,VKGPFER,G2J\
9,4.806881,pikrz,OEIUSQI,V_qN
5,4.977908,oycfe,HWRXSMO,6wBj
8,4.276324,ubhpt,AZAXSUL,`HFa
